sim_time,product,stage,type,material,quantity,recycled_kg,waste_kg,water_m3
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
6.099999999999994,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
9.99999999999998,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
10.599999999999978,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
10.599999999999978,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
10.899999999999977,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
10.899999999999977,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
10.899999999999977,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
10.899999999999977,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
10.999999999999977,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
11.099999999999977,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
11.099999999999977,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
11.199999999999976,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
11.199999999999976,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
11.199999999999976,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
11.199999999999976,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
11.199999999999976,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
11.299999999999976,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
11.399999999999975,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
11.399999999999975,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
11.499999999999975,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
11.999999999999973,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
15.399999999999961,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
15.499999999999961,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
16.19999999999996,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
16.499999999999964,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
16.89999999999997,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
17.49999999999998,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
17.69999999999998,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
17.69999999999998,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
17.999999999999986,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
18.599999999999994,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
18.699999999999996,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
18.799999999999997,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
18.799999999999997,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
18.799999999999997,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
18.9,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
19.0,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
19.1,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
19.300000000000004,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
19.60000000000001,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
19.80000000000001,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
22.000000000000043,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
30.600000000000165,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
31.200000000000173,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
32.20000000000019,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
32.800000000000196,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
32.9000000000002,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
33.1000000000002,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
33.400000000000205,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
33.400000000000205,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
33.60000000000021,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
35.30000000000023,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
35.40000000000023,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
35.600000000000236,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
35.80000000000024,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
36.50000000000025,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
36.80000000000025,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
37.000000000000256,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
37.000000000000256,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
37.90000000000027,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
38.20000000000027,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
38.20000000000027,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
38.300000000000274,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
38.50000000000028,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
38.70000000000028,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
40.70000000000031,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
40.90000000000031,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
41.100000000000314,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
41.100000000000314,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
41.30000000000032,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
41.40000000000032,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
41.800000000000324,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
42.600000000000335,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
42.70000000000034,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
42.80000000000034,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
42.90000000000034,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
43.60000000000035,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
44.40000000000036,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
45.20000000000037,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
45.300000000000374,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
45.70000000000038,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
45.80000000000038,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
54.2000000000005,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
54.3000000000005,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
54.80000000000051,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
55.200000000000514,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
55.50000000000052,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
56.10000000000053,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
56.30000000000053,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
56.90000000000054,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
57.400000000000546,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
57.400000000000546,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
58.800000000000566,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
59.10000000000057,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
59.500000000000576,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
59.80000000000058,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
59.80000000000058,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
