sim_time,product,stage,type,material,quantity,recycled_kg,waste_kg,water_m3
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
6.099999999999994,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
6.099999999999994,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
9.99999999999998,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
9.99999999999998,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
9.99999999999998,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
10.599999999999978,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
10.599999999999978,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
10.599999999999978,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
10.699999999999978,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
10.699999999999978,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
10.799999999999978,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
10.799999999999978,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
10.799999999999978,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
10.799999999999978,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
10.899999999999977,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
10.899999999999977,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
10.899999999999977,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
11.399999999999975,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
11.399999999999975,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
11.399999999999975,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
12.69999999999997,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
12.69999999999997,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
14.099999999999966,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
14.999999999999963,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
15.89999999999996,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
15.99999999999996,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
16.09999999999996,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
16.79999999999997,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
16.99999999999997,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
17.69999999999998,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
17.899999999999984,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
17.899999999999984,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
17.899999999999984,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
18.799999999999997,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
18.9,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
19.0,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
19.200000000000003,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
19.200000000000003,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
19.300000000000004,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
19.80000000000001,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
19.80000000000001,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
20.000000000000014,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
20.40000000000002,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
21.400000000000034,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
21.70000000000004,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
30.100000000000158,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
33.1000000000002,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
33.500000000000206,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
33.70000000000021,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
34.70000000000022,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
34.70000000000022,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
34.900000000000226,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
35.10000000000023,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
35.500000000000234,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
35.500000000000234,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
35.90000000000024,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
36.00000000000024,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
36.00000000000024,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
36.300000000000246,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
36.50000000000025,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
36.80000000000025,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
37.000000000000256,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
37.20000000000026,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
38.10000000000027,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
38.400000000000276,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
38.60000000000028,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
38.80000000000028,ProductA,Cutting,consumption,Steel_Sheet,2,0.05,0.1,0.002
39.20000000000029,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
39.20000000000029,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
40.70000000000031,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
40.70000000000031,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
40.80000000000031,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
40.90000000000031,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
41.200000000000315,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
41.30000000000032,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
42.90000000000034,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
43.300000000000345,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
43.70000000000035,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
44.90000000000037,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
45.10000000000037,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
45.60000000000038,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
45.80000000000038,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
54.1000000000005,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
54.500000000000504,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
54.600000000000506,ProductA,Routing,consumption,Routing_Bits,0.1,0.001,0.002,0.0
54.600000000000506,ProductB,Cutting,consumption,Steel_Sheet,1.5,0.03375000000000001,0.07500000000000001,0.0015
54.90000000000051,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
55.40000000000052,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
55.900000000000524,ProductB,Routing,consumption,Routing_Bits,0.15,0.00135,0.003,0.0
56.20000000000053,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
56.80000000000054,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
57.10000000000054,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
57.60000000000055,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
57.80000000000055,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
58.60000000000056,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
58.700000000000564,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
59.10000000000057,ProductB,Painting,consumption,Paint,1.2,0.0162,0.036,0.0
59.30000000000057,ProductA,Painting,consumption,Paint,1,0.015,0.03,0.0
